251.477,251.535,251.567,251.544,251.37,251.182,251.324,251.444,251.463,251.328,251.176,251.236,251.339,251.608,251.607,251.402,251.139,251.399,251.545,251.357,251.156,251.224,251.437,251.729,251.527,251.242,251.132,251.526,250.296,250.919,251.132,248.71,251.38,250.768,248.811,249.184,249.771,247.496,246.716,249.868,249.757,249.454,250.185,249.573,251.154,250.267,250.607,249.927,249.988,251.213,250.778,251.551,251.516,251.678,251.389,250.658,251.223,250.555,250.734,250.791,251.542,250.775,250.266,249.413,249.752,248.912,249.898,250.236,250.424,250.81,249.353,250.089,250.748,249.359,249.877,250.674,251.291,250.715,249.58,249.077,250.268,250.583,250.524,249.801,249.703,250.462,249.465,248.947,248.253,250.716,250.479,249.794,250.389,250.877,250.975,251.408,251.136
251.738,251.484,251.296,251.306,251.167,251.569,251.652,251.701,251.604,251.464,251.548,251.668,251.694,251.562,250.763,250.76,251.726,251.586,251.532,251.548,251.653,251.697,251.526,251.087,251.062,251.567,251.534,250.391,250.764,251.479,251.149,251.192,249.647,250.114,250.912,251.605,251.036,251.472,251.485,250.491,250.205,251.042,250.495,248.955,250.786,251.842,251.939,250.731,249.902,252.553,252,250.567,250.854,250.371,251.262,251.157,251.391,250.581,251.343,252.046,251.585,251.991,251.593,250.899,251.228,251.637,251.917,251.968,251.724,251.386,251.553,251.381,250.555,251.848,251.814,249.74,250.429,250.331,250.988,251.988,250.758,251.898,251.883,251.391,251.326,249.474,250.974,250.361,250.805,250.805,251.394,251.556,250.932,250.864,251.645,250.471,251.513
251.455,251.519,251.537,251.516,251.337,251.153,251.307,251.423,251.439,251.299,251.13,251.185,251.303,251.596,251.593,251.355,251.111,251.372,251.525,251.321,251.101,251.174,251.455,251.728,251.508,251.189,251.115,251.51,250.111,250.798,251.082,248.373,251.371,250.584,248.357,248.84,249.845,246.879,246.079,249.643,249.29,248.94,250.007,249.326,251.098,250.412,250.804,250.172,250.225,251.078,250.765,251.523,251.49,251.679,251.367,250.575,251.191,250.486,250.679,250.753,251.574,250.698,250.185,249.116,249.539,248.929,249.701,250.112,250.238,250.748,249.02,250.001,250.66,249.18,249.672,250.586,251.193,250.725,249.349,248.87,250.254,250.537,250.468,249.671,249.601,250.445,249.568,248.766,248.318,250.694,250.461,249.744,250.369,250.752,250.919,251.388,251.072
251.613,251.523,251.449,251.405,251.435,251.556,251.184,251.126,251.377,251.461,251.52,251.401,251.292,251.205,251.58,251.761,251.433,251.285,251.284,251.381,251.453,251.422,251.313,251.164,251.342,251.41,251.081,251.489,251.686,249.887,250.926,251.951,250.603,248.902,251.189,251.208,251.075,251.473,252.031,251.315,251.309,251.882,250.854,252.47,251.447,251.054,249.699,250.199,249.973,247.823,250.393,251.308,251.306,251.252,251.165,251.496,250.877,251.44,250.414,250.013,249.209,249.486,251.399,250.394,250.72,251.336,249.578,247.945,249.165,249.168,249.752,250.369,249.683,248.275,247.839,249.442,248.63,250.148,249.773,249.712,249.895,248.198,248.807,250.036,250.323,250.529,250.656,251.246,249.825,249.337,249.846,248.759,250.796,250.597,250.566,251.207,251.207
251.456,251.52,251.534,251.512,251.337,251.153,251.308,251.424,251.44,251.296,251.126,251.185,251.304,251.597,251.594,251.352,251.108,251.373,251.526,251.322,251.101,251.171,251.456,251.729,251.509,251.19,251.114,251.51,250.108,250.801,251.09,248.381,251.381,250.601,248.374,248.856,249.847,246.9,246.101,249.639,249.375,249.021,250.085,249.399,251.082,250.403,250.793,250.161,250.218,251.068,250.76,251.518,251.487,251.68,251.368,250.576,251.188,250.482,250.68,250.754,251.575,250.695,250.182,249.118,249.541,248.943,249.71,250.131,250.258,250.77,249.097,250.024,250.684,249.203,249.696,250.603,251.206,250.74,249.381,248.881,250.265,250.55,250.484,249.688,249.623,250.447,249.57,248.765,248.321,250.694,250.463,249.744,250.366,250.738,250.91,251.389,251.073
251.724,251.432,251.241,251.265,251.126,251.537,251.605,251.685,251.607,251.479,251.508,251.684,251.699,251.509,250.661,250.676,251.673,251.537,251.517,251.547,251.678,251.673,251.447,251.054,250.976,251.598,251.472,250.533,250.658,251.488,251.123,251.072,249.49,249.973,251.107,251.532,250.834,251.685,251.746,250.31,249.845,251.18,250.553,248.803,250.676,251.854,251.925,250.552,249.585,252.55,251.98,250.44,250.713,250.164,251.166,251.042,251.345,250.433,251.282,252.07,251.5,251.958,251.516,251.012,251.45,251.635,251.83,251.872,251.591,251.328,251.492,251.238,250.381,251.812,251.732,249.435,250.228,250.083,250.862,251.975,250.685,251.795,251.812,251.27,251.108,249.452,250.828,250.171,250.625,250.579,251.219,251.473,250.82,250.939,251.63,250.714,251.594
251.727,251.441,251.257,251.29,251.15,251.54,251.607,251.691,251.613,251.48,251.506,251.685,251.705,251.52,250.663,250.677,251.676,251.54,251.523,251.548,251.68,251.671,251.458,251.06,250.978,251.599,251.478,250.54,250.659,251.489,251.14,251.097,249.571,250.062,251.126,251.553,250.851,251.698,251.762,250.321,249.905,251.193,250.565,248.804,250.681,251.856,251.927,250.558,249.592,252.56,251.987,250.441,250.718,250.178,251.177,251.04,251.343,250.44,251.293,252.073,251.508,251.966,251.524,251.014,251.456,251.645,251.843,251.892,251.617,251.34,251.51,251.263,250.401,251.838,251.754,249.452,250.239,250.102,250.883,251.99,250.698,251.805,251.828,251.302,251.142,249.476,250.845,250.19,250.642,250.595,251.232,251.485,250.839,250.94,251.622,250.713,251.596
251.728,251.397,251.203,251.337,251.183,251.567,251.605,251.694,251.608,251.43,251.467,251.653,251.703,251.51,250.349,250.358,251.721,251.526,251.473,251.489,251.675,251.698,251.399,250.856,250.702,251.598,251.463,250.5,250.372,251.449,250.976,251.099,249.545,250.131,251.352,251.659,250.754,251.888,251.928,249.594,249.454,251.143,250.106,247.842,250.305,251.802,251.951,250.26,248.8,252.813,252.013,249.92,250.196,249.776,251.07,250.923,251.246,250.093,251.271,252.24,251.264,252.031,251.535,250.919,251.536,251.646,251.995,252.095,251.737,251.338,251.47,251.238,250.118,251.973,251.865,248.695,249.796,249.575,250.674,252.258,250.508,251.958,251.91,251.4,251.242,249.28,250.685,249.909,250.482,250.187,251.164,251.488,250.712,251.03,251.726,250.683,251.61
251.718,251.376,251.197,251.332,251.169,251.548,251.6,251.69,251.593,251.406,251.473,251.679,251.715,251.469,250.368,250.407,251.697,251.527,251.473,251.497,251.669,251.678,251.403,250.898,250.747,251.575,251.325,250.388,250.284,251.294,251.051,250.994,249.564,250.218,251.197,251.598,250.734,251.831,251.851,249.903,249.398,251.169,250.322,247.385,250.402,251.809,251.954,250.25,248.899,252.692,251.986,250.148,250.447,249.821,251.064,250.875,251.204,250.098,251.033,252.125,251.38,251.964,251.513,250.885,251.469,251.592,251.885,251.999,251.66,251.262,251.469,251.238,250.131,251.962,251.779,248.935,249.96,249.795,250.772,252.134,250.504,251.94,251.897,251.367,251.182,249.317,250.814,249.986,250.563,250.408,251.238,251.584,250.779,250.954,251.666,250.659,251.589
251.515,251.403,251.308,251.21,251.262,251.415,250.967,250.877,251.219,251.312,251.397,251.23,251.098,250.976,251.524,251.719,251.257,251.074,251.122,251.255,251.298,251.256,251.132,250.97,251.207,251.253,250.751,251.264,251.649,249.057,250.673,252.026,250.037,247.594,251.072,251.025,250.728,251.22,252.113,251.292,251.08,251.823,250.449,252.569,251.272,250.785,249.175,249.695,249.607,247.032,250.069,251.191,251.202,251.117,250.987,251.421,250.728,251.331,250.078,249.463,248.63,248.949,251.252,249.84,250.549,251.11,248.993,246.921,248.541,248.31,249.13,249.882,249.037,246.855,246.324,248.717,247.866,249.655,249.174,249.087,249.02,246.976,248.131,249.46,249.894,250.179,250.394,251.079,248.842,248.344,249.279,247.786,250.378,250.149,250.148,250.949,251.018
251.544,251.44,251.354,251.275,251.315,251.468,251.048,250.947,251.281,251.363,251.444,251.287,251.174,251.074,251.547,251.739,251.307,251.143,251.178,251.3,251.352,251.301,251.191,251.048,251.263,251.303,250.893,251.341,251.667,249.506,250.78,251.987,250.234,248.162,251.101,251.091,250.887,251.258,252.091,251.3,251.181,251.827,250.604,252.573,251.341,250.883,249.303,249.911,249.781,247.337,250.187,251.21,251.245,251.192,251.063,251.47,250.771,251.408,250.206,249.665,248.851,249.16,251.306,250.241,250.646,251.213,249.222,247.26,248.765,248.591,249.311,250.071,249.274,247.504,247.019,248.988,248.253,249.877,249.361,249.3,249.48,247.567,248.163,249.658,250.075,250.344,250.488,251.146,249.338,248.843,249.465,248.055,250.539,250.306,250.315,251.075,251.092
251.513,251.401,251.306,251.212,251.261,251.409,250.957,250.881,251.223,251.311,251.396,251.228,251.097,250.968,251.523,251.718,251.259,251.074,251.112,251.254,251.296,251.25,251.132,250.972,251.197,251.252,250.745,251.264,251.648,249.131,250.67,252.03,250.051,247.602,251.063,251.015,250.736,251.218,252.111,251.277,251.07,251.827,250.453,252.568,251.262,250.771,249.174,249.702,249.612,247.03,250.059,251.19,251.206,251.116,250.986,251.414,250.722,251.335,250.083,249.461,248.624,248.939,251.256,249.926,250.557,251.108,248.996,246.929,248.551,248.323,249.122,249.872,249.013,246.937,246.404,248.712,247.879,249.647,249.169,249.083,249.095,247.061,248.132,249.448,249.891,250.179,250.408,251.1,248.94,248.425,249.277,247.793,250.38,250.151,250.144,250.945,251.016
251.287,251.351,251.392,251.377,251.08,250.875,251.099,251.256,251.264,251.122,250.879,250.902,251.109,251.456,251.448,251.149,250.865,251.194,251.373,251.081,250.785,250.939,251.317,251.655,251.291,250.895,250.925,251.345,249.259,250.195,250.814,246.561,251.254,250.243,246.474,247.602,249.144,245.947,244.76,248.835,248.884,248.234,250.249,249.222,251.04,250.193,250.637,249.906,249.817,250.635,250.583,251.445,251.368,251.524,251.13,249.651,250.922,250.072,250.005,250.064,251.503,250.355,249.656,248.222,248.751,248.219,248.84,249.772,249.778,250.573,248.749,249.656,250.43,248.691,248.901,249.992,250.919,250.494,248.493,247.632,249.782,250.098,250.02,249.008,248.789,249.964,249.105,247.771,247.445,250.621,250.188,249.408,250.07,250.398,250.686,251.163,250.738
251.7,251.354,251.147,251.299,251.124,251.523,251.596,251.649,251.576,251.382,251.438,251.665,251.701,251.434,250.265,250.292,251.675,251.481,251.464,251.464,251.648,251.643,251.337,250.87,250.692,251.547,251.368,250.456,250.272,251.425,251.043,250.945,249.55,250.197,251.259,251.629,250.655,251.886,251.899,249.991,249.605,251.144,250.279,248.049,249.95,251.814,251.916,249.753,248.379,252.693,251.946,250.031,250.355,249.292,250.979,250.427,251.177,249.611,251.206,252.151,251.382,251.978,251.485,250.849,251.522,251.622,251.885,251.996,251.657,251.263,251.443,251.188,249.618,251.935,251.766,248.642,249.809,249.635,250.641,252.11,250.028,251.894,251.847,251.284,251.074,249.148,250.702,249.797,250.433,250.301,251.141,251.501,250.64,250.911,251.663,250.636,251.57
251.492,251.34,251.214,251.165,251.15,251.279,250.834,250.824,251.216,251.154,251.236,251.067,251.07,250.924,251.452,251.627,251.116,250.985,251.124,251.152,251.107,251.094,251.087,250.797,251.126,251.14,250.288,251.173,251.615,249.284,250.527,252.424,249.896,245.009,251.156,250.885,250.029,251.281,252.165,251.406,250.834,251.964,249.652,252.42,251.111,250.6,249.011,248.952,248.898,245.817,249.627,251.186,251.272,250.757,250.687,251.234,250.598,251.05,249.933,248.605,247.897,248.106,251.073,249.725,250.242,250.9,248.117,245.917,247.995,247.953,248.694,249.552,248.87,246.637,245.914,248.402,247.637,249.554,249.13,248.828,249.25,247.014,247.93,249.234,249.784,249.962,250.276,251.274,249.114,248.581,249.076,247.673,249.853,249.572,249.746,250.595,250.765
251.292,251.385,251.426,251.391,251.091,250.832,251.085,251.254,251.242,251.115,250.856,250.871,251.039,251.474,251.492,251.183,250.846,251.153,251.365,251.092,250.776,250.892,251.316,251.667,251.396,250.903,250.773,251.316,249.415,250.521,250.779,247.434,251.301,250.265,247.259,247.751,249.359,245.672,244.54,248.637,248.682,248.492,250.035,248.812,250.971,250.148,250.715,249.738,249.781,250.808,250.565,251.413,251.35,251.589,251.137,250.116,250.907,249.778,250.279,250.4,251.43,250.11,249.399,247.365,248.152,247.696,248.938,249.599,249.506,250.559,248.532,249.589,250.439,248.261,249.044,250.398,250.771,250.342,248.696,247.701,249.546,249.984,249.923,248.725,248.852,249.931,248.991,248.014,247.291,250.551,250.406,249.454,250.165,250.421,250.669,251.134,250.724
251.689,251.312,251.134,251.301,251.08,251.49,251.586,251.664,251.581,251.33,251.392,251.658,251.693,251.459,250.176,250.207,251.661,251.509,251.444,251.424,251.636,251.643,251.316,250.833,250.647,251.513,251.386,250.441,250.231,251.417,251.016,250.886,249.516,250.198,251.25,251.586,250.579,251.898,251.909,249.997,249.63,251.108,250.253,248.046,250.299,251.816,251.935,250.027,248.645,252.685,251.943,250.038,250.341,249.613,250.957,250.754,251.14,249.783,251.181,252.15,251.379,251.93,251.48,250.802,251.533,251.612,251.869,252.014,251.62,251.224,251.464,251.211,249.98,251.947,251.77,248.536,249.579,249.646,250.71,252.159,250.438,251.955,251.865,251.318,251.088,249.094,250.703,249.711,250.439,250.325,251.17,251.586,250.672,250.877,251.633,250.6,251.55
251.689,251.293,251.118,251.3,251.078,251.495,251.586,251.664,251.581,251.326,251.4,251.657,251.693,251.458,250.168,250.212,251.66,251.508,251.447,251.416,251.636,251.642,251.296,250.835,250.646,251.519,251.386,250.441,250.234,251.416,251.005,250.892,249.515,250.2,251.249,251.553,250.571,251.9,251.909,249.996,249.629,251.117,250.258,248.035,250.299,251.815,251.944,250.026,248.649,252.689,251.946,250.048,250.33,249.613,250.956,250.757,251.152,249.836,251.173,252.15,251.379,251.943,251.486,250.796,251.537,251.618,251.873,252.023,251.624,251.238,251.474,251.22,249.999,251.952,251.787,248.608,249.657,249.646,250.715,252.164,250.437,251.956,251.873,251.328,251.097,249.108,250.712,249.718,250.438,250.331,251.169,251.588,250.671,250.883,251.638,250.589,251.552
251.498,251.36,251.236,251.174,251.183,251.314,250.785,250.835,251.224,251.2,251.249,251.054,251.076,250.941,251.478,251.626,251.082,250.961,251.135,251.172,251.153,251.106,251.107,250.787,251.105,251.183,250.309,251.182,251.673,249.292,250.54,252.582,249.888,243.648,251.161,250.974,250.255,251.343,252.159,251.422,250.91,251.998,249.856,252.386,251.067,250.589,249.007,248.642,248.568,245.351,249.467,251.232,251.293,250.674,250.621,251.235,250.587,251.003,249.925,248.712,248.026,248.207,251.065,249.708,250.212,250.858,247.81,245.628,248.013,247.925,248.693,249.5,248.862,246.625,245.873,248.407,247.653,249.576,249.161,248.789,249.224,246.966,247.851,249.16,249.744,249.917,250.248,251.314,249.11,248.598,249.018,247.642,249.613,249.303,249.571,250.454,250.649
251.492,251.345,251.219,251.166,251.16,251.28,250.834,250.825,251.216,251.169,251.247,251.062,251.07,250.928,251.459,251.633,251.121,250.985,251.124,251.146,251.111,251.105,251.092,250.792,251.127,251.152,250.293,251.173,251.619,249.277,250.538,252.436,249.893,245.026,251.171,250.914,250.109,251.291,252.17,251.414,250.846,251.965,249.734,252.415,251.116,250.61,249.021,248.952,248.887,245.811,249.622,251.187,251.269,250.748,250.679,251.232,250.605,251.046,249.927,248.533,247.831,248.04,251.074,249.728,250.236,250.891,248.118,245.935,248.007,247.949,248.68,249.545,248.86,246.627,245.9,248.389,247.625,249.55,249.13,248.831,249.25,247.009,247.931,249.238,249.789,249.969,250.277,251.274,249.109,248.587,249.086,247.678,249.858,249.573,249.74,250.602,250.765
251.498,251.36,251.236,251.174,251.183,251.315,250.798,250.836,251.224,251.2,251.254,251.061,251.077,250.941,251.478,251.631,251.095,250.969,251.135,251.172,251.154,251.112,251.108,250.794,251.113,251.183,250.309,251.182,251.674,249.305,250.547,252.581,249.891,243.978,251.184,250.972,250.247,251.336,252.155,251.435,250.912,252,249.863,252.394,251.078,250.59,249.008,248.715,248.648,245.241,249.426,251.233,251.294,250.693,250.635,251.237,250.589,251.015,249.937,248.721,248.037,248.218,251.076,249.724,250.229,250.875,247.896,245.715,248.032,247.943,248.704,249.498,248.863,246.624,245.884,248.404,247.66,249.58,249.17,248.803,249.228,246.962,247.854,249.167,249.746,249.916,250.255,251.32,249.126,248.607,249.041,247.654,249.589,249.28,249.598,250.477,250.67
251.663,251.284,251.109,251.264,251.082,251.46,251.564,251.654,251.571,251.291,251.343,251.646,251.681,251.432,249.7,249.703,251.587,251.497,251.43,251.387,251.579,251.591,251.255,250.679,250.301,251.459,251.338,250.361,249.771,251.362,250.986,250.521,249.199,250.108,251.202,251.647,250.405,251.976,251.932,250.039,249.66,251.093,250.224,248.087,250.293,251.815,252.024,249.751,247.955,252.708,251.931,250.008,250.271,249.416,250.797,250.73,251.108,249.921,251.2,252.16,251.396,251.96,251.451,250.459,251.613,251.591,251.761,252.054,251.693,251.255,251.541,251.253,250.049,252.144,251.868,248.657,249.778,249.458,250.714,252.229,250.457,251.997,251.907,251.324,250.987,248.673,250.644,249.285,249.972,250.265,251.1,251.691,250.537,250.799,251.617,250.516,251.533
251.737,251.422,251.146,251.307,251.213,251.604,251.656,251.643,251.572,251.472,251.526,251.726,251.733,251.535,250.332,250.363,251.782,251.575,251.357,251.535,251.746,251.741,251.369,250.796,250.79,251.669,251.56,250.538,250.714,251.752,251.041,251.949,249.665,251.199,252.3,252.115,251.192,252.164,252.36,248.717,248.553,251.45,249.064,247.995,250.251,251.879,251.998,250.495,248.287,253.241,252.022,248.613,249.012,249.909,251.095,251.006,251.22,250.134,251.545,252.305,250.458,252.04,251.453,250.895,251.601,251.666,251.984,252.249,251.742,251.317,251.189,251.042,250.038,251.838,251.846,247.603,248.696,248.428,249.845,252.473,250.26,251.884,251.822,251.279,251.323,249.286,250.627,250.154,250.644,249.351,251.331,251.524,250.986,251.248,251.826,250.781,251.597
251.498,251.364,251.222,251.155,251.195,251.331,250.848,250.801,251.221,251.217,251.293,251.089,251.061,250.932,251.481,251.658,251.157,250.986,251.127,251.168,251.16,251.151,251.111,250.806,251.125,251.18,250.142,251.138,251.532,249.295,250.564,252.375,249.937,245.586,251.175,250.953,250.316,251.29,252.166,251.405,250.684,251.921,249.944,252.46,251.154,250.656,249.066,249.114,249.043,246.063,249.727,251.21,251.269,250.807,250.74,251.31,250.64,251.114,249.992,248.87,248.159,248.386,251.135,249.829,250.322,250.95,248.273,246.1,248.113,247.99,248.76,249.623,248.896,246.742,246.088,248.477,247.686,249.631,249.197,248.939,249.258,247.022,247.905,249.219,249.765,249.959,250.228,251.214,249.125,248.598,249.147,247.698,249.976,249.669,249.841,250.685,250.802
251.146,251.166,251.286,251.251,250.944,250.713,250.998,251.097,251.13,250.923,250.7,250.758,250.973,251.298,251.28,250.968,250.631,251.045,251.253,250.927,250.565,250.777,251.189,251.565,251.079,250.54,250.786,251.152,247.665,248.59,250.472,242.087,250.941,248.997,241.981,245.428,248.043,244.205,242.378,247.62,247.932,246.557,250.36,248.928,250.936,250.086,250.408,249.698,249.923,250.116,250.568,251.466,251.415,251.3,251.071,249.695,250.768,249.875,248.546,250.216,251.679,250.353,249.506,248.182,248.669,248.085,249.087,249.678,249.663,250.402,248.664,249.503,250.147,248.518,248.931,250.127,250.893,250.439,246.839,245.844,249.472,249.804,249.684,248.6,247.797,249.543,248.724,245.918,246.005,250.643,249.951,249.126,249.787,250.133,250.668,251.121,250.708
251.14,251.178,251.279,251.245,250.93,250.725,250.992,251.077,251.124,250.943,250.72,250.77,250.968,251.284,251.26,250.988,250.669,251.031,251.245,250.908,250.603,250.789,251.183,251.557,251.066,250.568,250.803,251.169,248.17,249.085,250.524,243.567,251.006,249.549,243.496,245.747,247.842,244.566,242.981,247.885,248.217,246.746,250.314,248.944,250.923,250.075,250.364,249.709,249.916,249.941,250.558,251.443,251.378,251.297,251.062,249.716,250.744,249.894,249.017,250.226,251.66,250.332,249.516,248.174,248.656,248.088,249.065,249.653,249.616,250.381,248.602,249.429,250.105,248.437,248.857,250.052,250.827,250.399,247.157,246.169,249.437,249.737,249.651,248.616,247.614,249.492,248.666,246.318,246.472,250.605,249.909,249.039,249.727,250.08,250.663,251.115,250.701
