251.477,251.498,251.608,251.535,251.525,251.556,251.567,251.571,251.555,251.544,251.528,251.454,251.37,251.196,251.18,251.182,251.258,251.339,251.324,251.376,251.411,251.444,251.453,251.457,251.463,251.415,251.357,251.328,251.296,251.288,251.176,251.239,251.3,251.236,251.261,251.318,251.339,251.357,251.54,251.608,251.497,251.45,251.607,251.549,251.442,251.402,251.169,251.075,251.139,251.197,251.296,251.399,251.388,251.474,251.545,251.486,251.417,251.357,251.291,251.305,251.156,251.061,251.162,251.224,251.255,251.362,251.437,251.62,251.613,251.729,251.662,251.102,251.527,251.274,251.262,251.242,251.155,251.083,251.132,251.191,251.509,251.526,251.999,251.806,250.296,250.967,251.432,250.919,251.71,251.981,251.132,251.081,250.158,248.71,251.15,250.84,251.38,250.931,250.388,250.768,250.44,251.386,248.811,249.093,250.337,249.184,249.785,249.872,249.771,249.051,248.451,247.496,248.022,247.611,246.716,248.193,249.038,249.868,249.475,246.419,249.757,249.031,249.651,249.454,246.16,249.119,250.185,250.042,249.248,249.573,249.627,250.373,251.154,251.008,250.869,250.267,250.15,250.093,250.607,250.584,250.467,249.927,249.963,250.123,249.988
251.738,251.63,251.715,251.484,251.488,251.405,251.296,251.362,251.368,251.306,251.226,251.178,251.167,251.462,251.566,251.569,251.542,251.562,251.652,251.727,251.843,251.701,251.625,251.631,251.604,251.665,251.584,251.464,251.562,251.521,251.548,251.648,251.61,251.668,251.691,251.679,251.694,251.625,251.526,251.562,251.641,251.538,250.763,250.674,250.662,250.76,251.62,251.679,251.726,251.729,251.655,251.586,251.473,251.524,251.532,251.523,251.578,251.548,251.589,251.638,251.653,251.735,251.613,251.697,251.601,251.508,251.526,251.663,251.442,251.087,251.274,251.246,251.062,251.523,251.45,251.567,251.576,251.648,251.534,251.388,250.392,250.391,250.801,249.41,250.764,250.605,251.078,251.479,251.328,248.812,251.149,251.267,251.489,251.192,249.789,250.092,249.647,250.038,250.659,250.114,249.988,249.363,250.912,251.921,251.559,251.605,250.616,250.961,251.036,251.801,251.728,251.472,251.363,252.018,251.485,252.052,251.962,250.491,250.475,250.975,250.205,251.126,250.216,251.042,251.073,250.591,250.495,250.441,251.609,248.955,251.251,251.074,250.786,250.632,251.739,251.842,252.049,252.114,251.939,251.904,251.951,250.731,250.003,250.19,249.902
251.455,251.479,251.603,251.519,251.508,251.527,251.537,251.537,251.522,251.516,251.509,251.426,251.337,251.163,251.146,251.153,251.23,251.314,251.307,251.366,251.405,251.423,251.429,251.429,251.439,251.405,251.34,251.299,251.282,251.254,251.13,251.212,251.256,251.185,251.219,251.282,251.303,251.321,251.523,251.596,251.474,251.418,251.593,251.531,251.399,251.355,251.101,251.036,251.111,251.19,251.298,251.372,251.355,251.451,251.525,251.458,251.381,251.321,251.252,251.269,251.101,250.984,251.086,251.174,251.235,251.355,251.455,251.645,251.602,251.728,251.656,251.027,251.508,251.223,251.209,251.189,251.108,251.025,251.115,251.161,251.485,251.51,252.017,251.791,250.111,250.86,251.393,250.798,251.694,252.016,251.082,250.996,249.997,248.373,251.066,250.74,251.371,250.872,250.242,250.584,250.26,251.257,248.357,247.834,250.122,248.84,249.518,249.671,249.845,249.005,248.163,246.879,247.174,247.089,246.079,247.949,248.722,249.643,249.206,245.491,249.29,248.47,249.145,248.94,245.498,248.819,250.007,249.876,248.661,249.326,249.116,250.189,251.098,250.956,251.088,250.412,250.233,250.069,250.804,250.889,250.763,250.172,250.197,250.376,250.225
251.613,251.57,250.915,251.523,251.525,251.447,251.449,251.419,251.383,251.405,251.489,251.546,251.435,251.488,251.56,251.556,251.42,251.321,251.184,251.053,250.97,251.126,251.392,251.36,251.377,251.386,251.428,251.461,251.475,251.488,251.52,251.362,251.32,251.401,251.41,251.381,251.292,251.283,251.335,251.205,251.299,251.372,251.58,251.68,251.807,251.761,251.612,251.612,251.433,251.343,251.27,251.285,251.417,251.32,251.284,251.323,251.236,251.381,251.459,251.337,251.453,251.488,251.466,251.422,251.507,251.463,251.313,250.71,251.177,251.164,251.156,251.456,251.342,251.441,251.464,251.41,251.524,251.373,251.081,251.478,251.514,251.489,249.298,251.63,251.686,251.102,248.388,249.887,249.274,250.608,250.926,251.052,251.357,251.951,251.589,250.709,250.603,248.967,250.753,248.902,251.493,250.95,251.189,250.347,250.329,251.208,251.482,251.545,251.075,250.659,250.952,251.473,251.383,248.864,252.031,251.482,251.335,251.315,251.381,252.205,251.309,251.998,252.127,251.882,252.841,251.457,250.854,251.259,251.52,252.47,251.966,251.662,251.447,251.43,248.691,251.054,250.166,249.828,249.699,249.075,249.269,250.199,250.446,249.899,249.973
251.456,251.48,251.604,251.52,251.509,251.524,251.534,251.534,251.519,251.512,251.51,251.427,251.337,251.164,251.147,251.153,251.23,251.315,251.308,251.367,251.406,251.424,251.43,251.43,251.44,251.406,251.341,251.296,251.279,251.251,251.126,251.213,251.257,251.185,251.22,251.283,251.304,251.322,251.524,251.597,251.475,251.419,251.594,251.532,251.396,251.352,251.098,251.032,251.108,251.191,251.299,251.373,251.356,251.452,251.526,251.459,251.382,251.322,251.253,251.27,251.101,250.981,251.083,251.171,251.231,251.352,251.456,251.646,251.603,251.729,251.657,251.028,251.509,251.224,251.21,251.19,251.109,251.024,251.114,251.16,251.484,251.51,252.016,251.792,250.108,250.859,251.394,250.801,251.704,252.025,251.09,251.008,250.009,248.381,251.078,250.751,251.381,250.88,250.247,250.601,250.264,251.261,248.374,248.147,250.144,248.856,249.538,249.673,249.847,249.007,248.22,246.9,247.193,247.109,246.101,248.017,248.718,249.639,249.202,245.568,249.375,248.552,249.227,249.021,245.58,248.896,250.085,249.953,248.744,249.399,249.184,250.17,251.082,250.947,251.077,250.403,250.24,250.004,250.793,250.877,250.751,250.161,250.189,250.369,250.218
251.724,251.576,251.681,251.432,251.423,251.33,251.241,251.36,251.319,251.265,251.176,251.125,251.126,251.506,251.594,251.537,251.506,251.527,251.605,251.703,251.835,251.685,251.621,251.627,251.607,251.662,251.571,251.479,251.543,251.501,251.508,251.619,251.603,251.684,251.713,251.701,251.699,251.619,251.472,251.509,251.594,251.506,250.661,250.594,250.581,250.676,251.588,251.637,251.673,251.695,251.611,251.537,251.448,251.488,251.517,251.505,251.58,251.547,251.599,251.662,251.678,251.744,251.608,251.673,251.55,251.446,251.447,251.623,251.434,251.054,251.263,251.232,250.976,251.533,251.466,251.598,251.579,251.646,251.472,251.303,250.538,250.533,251.023,249.47,250.658,250.486,251.036,251.488,251.33,248.442,251.123,251.216,251.418,251.072,249.858,250.206,249.49,249.927,250.278,249.973,250.083,249.559,251.107,251.921,251.469,251.532,250.385,250.743,250.834,251.74,251.667,251.685,251.641,252.354,251.746,252.077,251.98,250.31,250.064,250.826,249.845,250.983,250.238,251.18,251.201,250.671,250.553,250.539,251.589,248.803,251.181,250.992,250.676,250.508,251.747,251.854,252.103,252.13,251.925,251.893,251.964,250.552,250.024,249.908,249.585
251.727,251.587,251.688,251.441,251.436,251.346,251.257,251.375,251.349,251.29,251.2,251.149,251.15,251.507,251.595,251.54,251.508,251.529,251.607,251.704,251.837,251.691,251.628,251.634,251.613,251.663,251.573,251.48,251.542,251.499,251.506,251.617,251.601,251.685,251.715,251.702,251.705,251.626,251.482,251.52,251.6,251.507,250.663,250.595,250.582,250.677,251.589,251.635,251.676,251.698,251.614,251.54,251.454,251.494,251.523,251.511,251.582,251.548,251.6,251.663,251.68,251.746,251.606,251.671,251.553,251.449,251.458,251.634,251.44,251.06,251.264,251.234,250.978,251.534,251.467,251.599,251.581,251.648,251.478,251.306,250.545,250.54,251.025,249.473,250.659,250.487,251.037,251.489,251.331,248.457,251.14,251.237,251.439,251.097,249.876,250.221,249.571,250.008,250.364,250.062,250.094,249.575,251.126,251.939,251.489,251.553,250.408,250.76,250.851,251.749,251.677,251.698,251.658,252.372,251.762,252.093,251.995,250.321,250.146,250.846,249.905,251.006,250.256,251.193,251.215,250.684,250.565,250.54,251.591,248.804,251.187,250.998,250.681,250.51,251.748,251.856,252.109,252.133,251.927,251.896,251.962,250.558,250.033,249.914,249.592
251.728,251.587,251.699,251.397,251.413,251.302,251.203,251.359,251.421,251.337,251.219,251.159,251.183,251.486,251.588,251.567,251.497,251.525,251.605,251.649,251.856,251.694,251.636,251.638,251.608,251.634,251.52,251.43,251.535,251.487,251.467,251.617,251.586,251.653,251.703,251.679,251.703,251.616,251.451,251.51,251.575,251.439,250.349,250.281,250.24,250.358,251.527,251.623,251.721,251.765,251.621,251.526,251.371,251.406,251.473,251.471,251.542,251.489,251.562,251.646,251.675,251.763,251.632,251.698,251.561,251.422,251.399,251.639,251.391,250.856,251.104,251.05,250.702,251.486,251.378,251.598,251.557,251.638,251.463,251.262,250.512,250.5,251.228,249.059,250.372,250.154,250.886,251.449,251.158,246.168,250.976,251.114,251.402,251.099,249.589,250.041,249.545,250.191,250.167,250.131,249.684,249.052,251.352,251.856,251.477,251.659,249.979,250.662,250.754,251.892,251.743,251.888,251.84,252.92,251.928,252.202,252.15,249.594,249.944,250.504,249.454,250.885,250.013,251.143,251.046,250.354,250.106,250.049,251.486,247.842,250.955,250.75,250.305,250.056,251.831,251.802,252.178,252.163,251.951,251.887,252.005,250.26,249.674,249.309,248.8
251.718,251.564,251.672,251.376,251.39,251.28,251.197,251.351,251.394,251.332,251.219,251.16,251.169,251.474,251.574,251.548,251.492,251.516,251.6,251.658,251.843,251.69,251.621,251.626,251.593,251.621,251.508,251.406,251.521,251.47,251.473,251.615,251.609,251.679,251.712,251.694,251.715,251.603,251.424,251.469,251.538,251.418,250.368,250.313,250.294,250.407,251.534,251.627,251.697,251.736,251.617,251.527,251.377,251.422,251.473,251.456,251.537,251.497,251.567,251.644,251.669,251.737,251.609,251.678,251.549,251.416,251.403,251.636,251.39,250.898,251.129,251.094,250.747,251.486,251.407,251.575,251.54,251.619,251.325,251.15,250.398,250.388,250.984,249.034,250.284,250.049,250.736,251.294,251.069,247.554,251.051,251.168,251.393,250.994,249.659,250.073,249.564,250.154,250.407,250.218,249.913,249.365,251.197,251.875,251.498,251.598,250.164,250.636,250.734,251.841,251.723,251.831,251.786,252.666,251.851,252.139,252.084,249.903,250.038,250.432,249.398,250.597,249.777,251.169,251.181,250.503,250.322,250.25,251.309,247.385,250.971,250.797,250.402,250.153,251.546,251.809,252.168,252.17,251.954,251.881,251.957,250.25,249.698,249.326,248.899
251.515,251.466,250.635,251.403,251.404,251.308,251.308,251.28,251.203,251.21,251.334,251.419,251.262,251.337,251.428,251.415,251.264,251.136,250.967,250.799,250.64,250.877,251.222,251.224,251.219,251.268,251.324,251.312,251.326,251.349,251.397,251.19,251.139,251.23,251.231,251.205,251.098,251.091,251.153,250.976,251.143,251.248,251.524,251.617,251.78,251.719,251.511,251.504,251.257,251.121,251.041,251.074,251.253,251.138,251.122,251.18,251.095,251.255,251.332,251.174,251.298,251.342,251.319,251.256,251.336,251.303,251.132,250.346,250.986,250.97,250.923,251.329,251.207,251.308,251.346,251.253,251.398,251.2,250.751,251.301,251.299,251.264,248.225,251.511,251.649,250.849,247.087,249.057,248.348,250.093,250.673,250.841,251.254,252.026,251.418,250.212,250.037,247.916,250.299,247.594,251.3,250.691,251.072,249.796,250.012,251.025,251.422,251.463,250.728,250.197,250.6,251.22,251.157,247.507,252.113,251.438,251.271,251.292,251.348,252.431,251.08,252.027,252.165,251.823,253.082,251.179,250.449,250.888,251.315,252.569,251.964,251.585,251.272,251.298,247.423,250.785,249.631,249.298,249.175,248.565,248.621,249.695,249.988,249.5,249.607
251.544,251.497,250.708,251.44,251.441,251.354,251.354,251.323,251.265,251.275,251.385,251.454,251.315,251.385,251.477,251.468,251.332,251.216,251.048,250.893,250.749,250.947,251.271,251.263,251.281,251.308,251.36,251.363,251.377,251.4,251.444,251.255,251.205,251.287,251.279,251.267,251.174,251.168,251.242,251.074,251.192,251.291,251.547,251.64,251.794,251.739,251.545,251.541,251.307,251.199,251.122,251.143,251.322,251.204,251.178,251.232,251.152,251.3,251.377,251.234,251.352,251.397,251.355,251.301,251.394,251.357,251.191,250.466,251.057,251.048,251.02,251.387,251.263,251.351,251.379,251.303,251.443,251.257,250.893,251.363,251.373,251.341,248.679,251.542,251.667,250.96,247.641,249.506,248.835,250.428,250.78,250.908,251.278,251.987,251.465,250.379,250.234,248.216,250.464,248.162,251.363,250.785,251.101,250.009,250.121,251.091,251.436,251.501,250.887,250.359,250.686,251.258,251.19,248.096,252.091,251.46,251.306,251.3,251.358,252.37,251.181,252.019,252.137,251.827,252.993,251.277,250.604,251.041,251.427,252.573,251.981,251.63,251.341,251.354,247.983,250.883,249.764,249.429,249.303,248.698,248.854,249.911,250.186,249.694,249.781
251.513,251.465,250.634,251.401,251.402,251.307,251.306,251.279,251.204,251.212,251.335,251.417,251.261,251.336,251.422,251.409,251.249,251.122,250.957,250.789,250.636,250.881,251.227,251.228,251.223,251.267,251.323,251.311,251.324,251.347,251.396,251.189,251.137,251.228,251.233,251.213,251.097,251.085,251.145,250.968,251.141,251.247,251.523,251.616,251.778,251.718,251.51,251.503,251.259,251.128,251.048,251.074,251.252,251.124,251.112,251.17,251.085,251.254,251.33,251.172,251.296,251.34,251.318,251.25,251.336,251.303,251.132,250.354,250.987,250.972,250.916,251.32,251.197,251.298,251.345,251.252,251.396,251.199,250.745,251.301,251.298,251.264,248.23,251.509,251.648,250.848,247.158,249.131,248.423,250.169,250.67,250.84,251.252,252.03,251.423,250.222,250.051,247.931,250.315,247.602,251.304,250.681,251.063,249.786,250.003,251.015,251.42,251.467,250.736,250.204,250.608,251.218,251.156,247.505,252.111,251.432,251.256,251.277,251.338,252.421,251.07,252.025,252.164,251.827,253.086,251.183,250.453,250.887,251.313,252.568,251.962,251.575,251.262,251.288,247.409,250.771,249.626,249.292,249.174,248.564,248.629,249.702,249.996,249.508,249.612
251.287,251.306,251.46,251.351,251.327,251.394,251.392,251.401,251.371,251.377,251.326,251.199,251.08,250.912,250.898,250.875,250.963,251.079,251.099,251.223,251.258,251.256,251.246,251.231,251.264,251.229,251.129,251.122,251.106,251.038,250.879,250.961,250.99,250.902,250.984,251.088,251.109,251.116,251.367,251.456,251.301,251.223,251.448,251.345,251.206,251.149,250.82,250.759,250.865,250.95,251.129,251.194,251.167,251.281,251.373,251.269,251.141,251.081,251.002,251.029,250.785,250.695,250.799,250.939,251.051,251.202,251.317,251.554,251.484,251.655,251.534,250.719,251.291,250.88,250.876,250.895,250.829,250.734,250.925,250.92,251.293,251.345,252.161,251.666,249.259,250.274,250.977,250.195,251.65,252.195,250.814,250.735,249.319,246.561,250.867,250.502,251.254,250.367,249.561,250.243,249.508,251.009,246.474,248.595,249.435,247.602,248.481,248.548,249.144,248.039,247.233,245.947,246.163,246.498,244.76,247.078,247.524,248.835,248.197,243.743,248.884,247.606,248.451,248.234,243.81,248.337,250.249,250.102,248.328,249.222,248.889,249.832,251.04,250.868,251.287,250.193,250.035,250.09,250.637,250.762,250.64,249.906,249.88,250.13,249.817
251.7,251.557,251.671,251.354,251.371,251.274,251.147,251.317,251.391,251.299,251.178,251.115,251.124,251.446,251.549,251.523,251.484,251.509,251.596,251.654,251.828,251.649,251.575,251.58,251.576,251.599,251.477,251.382,251.489,251.435,251.438,251.591,251.593,251.665,251.697,251.678,251.701,251.573,251.401,251.434,251.526,251.379,250.265,250.191,250.172,250.292,251.498,251.602,251.675,251.719,251.6,251.481,251.343,251.404,251.464,251.441,251.505,251.464,251.541,251.622,251.648,251.704,251.572,251.643,251.507,251.376,251.337,251.594,251.331,250.87,251.112,251.078,250.692,251.451,251.371,251.547,251.483,251.566,251.368,251.209,250.468,250.456,251.067,248.989,250.272,250.041,250.82,251.425,251.201,247.549,251.043,251.162,251.385,250.945,249.609,250.062,249.55,250.163,250.381,250.197,249.888,249.364,251.259,251.918,251.527,251.629,250.085,250.554,250.655,251.852,251.61,251.886,251.832,252.734,251.899,252.168,252.126,249.991,250.136,250.727,249.605,250.823,249.969,251.144,251.206,250.469,250.279,250.222,251.49,248.049,250.561,250.369,249.95,249.673,251.704,251.814,252.172,252.162,251.916,251.826,251.935,249.753,249.203,248.779,248.379
