251.727,251.587,251.688,251.441,251.436,251.346,251.257,251.375,251.349,251.29,251.2,251.149,251.15,251.507,251.595,251.54,251.508,251.529,251.607,251.704,251.837,251.691,251.628,251.634,251.613,251.663,251.573,251.48,251.542,251.499,251.506,251.617,251.601,251.685,251.715,251.702,251.705,251.626,251.482,251.52,251.6,251.507,250.663,250.595,250.582,250.677,251.589,251.635,251.676,251.698,251.614,251.54,251.454,251.494,251.523,251.511,251.582,251.548,251.6,251.663,251.68,251.746,251.606,251.671,251.553,251.449,251.458,251.634,251.44,251.06,251.264,251.234,250.978
251.728,251.587,251.699,251.397,251.413,251.302,251.203,251.359,251.421,251.337,251.219,251.159,251.183,251.486,251.588,251.567,251.497,251.525,251.605,251.649,251.856,251.694,251.636,251.638,251.608,251.634,251.52,251.43,251.535,251.487,251.467,251.617,251.586,251.653,251.703,251.679,251.703,251.616,251.451,251.51,251.575,251.439,250.349,250.281,250.24,250.358,251.527,251.623,251.721,251.765,251.621,251.526,251.371,251.406,251.473,251.471,251.542,251.489,251.562,251.646,251.675,251.763,251.632,251.698,251.561,251.422,251.399,251.639,251.391,250.856,251.104,251.05,250.702
251.718,251.564,251.672,251.376,251.39,251.28,251.197,251.351,251.394,251.332,251.219,251.16,251.169,251.474,251.574,251.548,251.492,251.516,251.6,251.658,251.843,251.69,251.621,251.626,251.593,251.621,251.508,251.406,251.521,251.47,251.473,251.615,251.609,251.679,251.712,251.694,251.715,251.603,251.424,251.469,251.538,251.418,250.368,250.313,250.294,250.407,251.534,251.627,251.697,251.736,251.617,251.527,251.377,251.422,251.473,251.456,251.537,251.497,251.567,251.644,251.669,251.737,251.609,251.678,251.549,251.416,251.403,251.636,251.39,250.898,251.129,251.094,250.747
251.515,251.466,250.635,251.403,251.404,251.308,251.308,251.28,251.203,251.21,251.334,251.419,251.262,251.337,251.428,251.415,251.264,251.136,250.967,250.799,250.64,250.877,251.222,251.224,251.219,251.268,251.324,251.312,251.326,251.349,251.397,251.19,251.139,251.23,251.231,251.205,251.098,251.091,251.153,250.976,251.143,251.248,251.524,251.617,251.78,251.719,251.511,251.504,251.257,251.121,251.041,251.074,251.253,251.138,251.122,251.18,251.095,251.255,251.332,251.174,251.298,251.342,251.319,251.256,251.336,251.303,251.132,250.346,250.986,250.97,250.923,251.329,251.207
251.544,251.497,250.708,251.44,251.441,251.354,251.354,251.323,251.265,251.275,251.385,251.454,251.315,251.385,251.477,251.468,251.332,251.216,251.048,250.893,250.749,250.947,251.271,251.263,251.281,251.308,251.36,251.363,251.377,251.4,251.444,251.255,251.205,251.287,251.279,251.267,251.174,251.168,251.242,251.074,251.192,251.291,251.547,251.64,251.794,251.739,251.545,251.541,251.307,251.199,251.122,251.143,251.322,251.204,251.178,251.232,251.152,251.3,251.377,251.234,251.352,251.397,251.355,251.301,251.394,251.357,251.191,250.466,251.057,251.048,251.02,251.387,251.263
251.513,251.465,250.634,251.401,251.402,251.307,251.306,251.279,251.204,251.212,251.335,251.417,251.261,251.336,251.422,251.409,251.249,251.122,250.957,250.789,250.636,250.881,251.227,251.228,251.223,251.267,251.323,251.311,251.324,251.347,251.396,251.189,251.137,251.228,251.233,251.213,251.097,251.085,251.145,250.968,251.141,251.247,251.523,251.616,251.778,251.718,251.51,251.503,251.259,251.128,251.048,251.074,251.252,251.124,251.112,251.17,251.085,251.254,251.33,251.172,251.296,251.34,251.318,251.25,251.336,251.303,251.132,250.354,250.987,250.972,250.916,251.32,251.197
251.287,251.306,251.46,251.351,251.327,251.394,251.392,251.401,251.371,251.377,251.326,251.199,251.08,250.912,250.898,250.875,250.963,251.079,251.099,251.223,251.258,251.256,251.246,251.231,251.264,251.229,251.129,251.122,251.106,251.038,250.879,250.961,250.99,250.902,250.984,251.088,251.109,251.116,251.367,251.456,251.301,251.223,251.448,251.345,251.206,251.149,250.82,250.759,250.865,250.95,251.129,251.194,251.167,251.281,251.373,251.269,251.141,251.081,251.002,251.029,250.785,250.695,250.799,250.939,251.051,251.202,251.317,251.554,251.484,251.655,251.534,250.719,251.291
251.7,251.557,251.671,251.354,251.371,251.274,251.147,251.317,251.391,251.299,251.178,251.115,251.124,251.446,251.549,251.523,251.484,251.509,251.596,251.654,251.828,251.649,251.575,251.58,251.576,251.599,251.477,251.382,251.489,251.435,251.438,251.591,251.593,251.665,251.697,251.678,251.701,251.573,251.401,251.434,251.526,251.379,250.265,250.191,250.172,250.292,251.498,251.602,251.675,251.719,251.6,251.481,251.343,251.404,251.464,251.441,251.505,251.464,251.541,251.622,251.648,251.704,251.572,251.643,251.507,251.376,251.337,251.594,251.331,250.87,251.112,251.078,250.692
251.492,251.444,250.619,251.34,251.341,251.214,251.214,251.232,251.152,251.165,251.33,251.408,251.15,251.218,251.317,251.279,251.138,250.978,250.834,250.639,250.5,250.824,251.184,251.222,251.216,251.217,251.282,251.154,251.167,251.186,251.236,250.952,250.935,251.067,251.134,251.17,251.07,251.117,251.112,250.924,251.064,251.135,251.452,251.547,251.711,251.627,251.419,251.411,251.116,250.984,250.889,250.985,251.229,251.151,251.124,251.178,251.048,251.152,251.23,250.976,251.107,251.132,251.138,251.094,251.243,251.251,251.087,250.352,250.879,250.797,250.754,251.214,251.126
251.292,251.316,251.531,251.385,251.367,251.412,251.426,251.412,251.379,251.391,251.338,251.212,251.091,250.836,250.812,250.832,250.915,251.052,251.085,251.175,251.249,251.254,251.248,251.228,251.242,251.207,251.114,251.115,251.105,251.069,250.856,250.929,250.966,250.871,250.948,251.026,251.039,251.06,251.356,251.474,251.302,251.211,251.492,251.427,251.25,251.183,250.81,250.721,250.846,250.948,251.062,251.153,251.117,251.259,251.365,251.271,251.159,251.092,250.997,251.024,250.776,250.624,250.733,250.892,250.99,251.182,251.316,251.621,251.503,251.667,251.574,250.564,251.396
251.689,251.545,251.648,251.312,251.335,251.239,251.134,251.33,251.383,251.301,251.155,251.09,251.08,251.402,251.517,251.49,251.472,251.497,251.586,251.645,251.82,251.664,251.587,251.592,251.581,251.602,251.463,251.33,251.444,251.386,251.392,251.55,251.584,251.658,251.689,251.669,251.693,251.589,251.413,251.459,251.526,251.357,250.176,250.081,250.075,250.207,251.46,251.588,251.661,251.708,251.605,251.509,251.371,251.422,251.444,251.417,251.466,251.424,251.525,251.608,251.636,251.705,251.571,251.643,251.503,251.331,251.316,251.609,251.335,250.833,251.081,251.048,250.647
251.689,251.545,251.634,251.293,251.319,251.222,251.118,251.33,251.383,251.3,251.147,251.082,251.078,251.411,251.522,251.495,251.472,251.497,251.586,251.644,251.819,251.664,251.586,251.592,251.581,251.602,251.452,251.326,251.452,251.395,251.4,251.559,251.584,251.657,251.688,251.668,251.693,251.588,251.412,251.458,251.526,251.346,250.168,250.079,250.083,250.212,251.466,251.587,251.66,251.708,251.604,251.508,251.371,251.421,251.447,251.419,251.458,251.416,251.525,251.608,251.636,251.704,251.57,251.642,251.503,251.311,251.296,251.608,251.334,250.835,251.083,251.05,250.646
251.498,251.45,250.627,251.36,251.361,251.235,251.236,251.241,251.159,251.174,251.339,251.418,251.183,251.249,251.35,251.314,251.173,250.941,250.785,250.592,250.455,250.835,251.193,251.231,251.224,251.234,251.302,251.2,251.213,251.199,251.249,250.929,250.898,251.054,251.11,251.176,251.076,251.127,251.131,250.941,251.081,251.169,251.478,251.573,251.737,251.626,251.418,251.409,251.082,250.973,250.874,250.961,251.239,251.163,251.135,251.188,251.066,251.172,251.249,251.021,251.153,251.155,251.152,251.106,251.238,251.27,251.107,250.36,250.898,250.787,250.742,251.191,251.105
251.492,251.444,250.619,251.345,251.346,251.219,251.219,251.232,251.152,251.166,251.33,251.409,251.16,251.228,251.327,251.28,251.139,250.973,250.834,250.639,250.5,250.825,251.185,251.223,251.216,251.221,251.286,251.169,251.182,251.197,251.247,250.953,250.93,251.062,251.135,251.17,251.07,251.117,251.115,250.928,251.068,251.146,251.459,251.554,251.718,251.633,251.424,251.416,251.121,250.978,250.884,250.985,251.229,251.151,251.124,251.179,251.044,251.146,251.224,250.98,251.111,251.136,251.138,251.105,251.248,251.256,251.092,250.352,250.874,250.792,250.748,251.215,251.127
251.498,251.451,250.628,251.36,251.361,251.235,251.236,251.242,251.159,251.174,251.339,251.418,251.183,251.249,251.351,251.315,251.173,250.954,250.798,250.605,250.468,250.836,251.193,251.231,251.224,251.234,251.302,251.2,251.214,251.205,251.254,250.942,250.911,251.061,251.118,251.176,251.077,251.128,251.131,250.941,251.081,251.169,251.478,251.574,251.737,251.631,251.423,251.415,251.095,250.98,250.882,250.969,251.24,251.163,251.135,251.188,251.066,251.172,251.249,251.021,251.154,251.16,251.158,251.112,251.243,251.27,251.108,250.361,250.898,250.794,250.749,251.199,251.113
251.663,251.513,251.663,251.284,251.308,251.222,251.109,251.31,251.368,251.264,251.139,251.066,251.082,251.369,251.49,251.46,251.425,251.463,251.564,251.625,251.803,251.654,251.558,251.566,251.571,251.573,251.433,251.291,251.415,251.332,251.343,251.543,251.553,251.646,251.673,251.651,251.681,251.578,251.383,251.432,251.474,251.288,249.7,249.616,249.582,249.703,251.38,251.517,251.587,251.665,251.592,251.497,251.361,251.421,251.43,251.369,251.432,251.387,251.451,251.548,251.579,251.651,251.507,251.591,251.431,251.26,251.255,251.562,251.234,250.679,250.975,250.923,250.301
251.737,251.597,251.717,251.422,251.438,251.244,251.146,251.295,251.436,251.307,251.189,251.13,251.213,251.509,251.62,251.604,251.549,251.589,251.656,251.624,251.827,251.643,251.661,251.657,251.572,251.602,251.502,251.472,251.577,251.535,251.526,251.678,251.667,251.726,251.756,251.709,251.733,251.551,251.395,251.535,251.6,251.472,250.332,250.265,250.235,250.363,251.587,251.682,251.782,251.826,251.672,251.575,251.327,251.31,251.357,251.444,251.524,251.535,251.607,251.707,251.746,251.828,251.693,251.741,251.587,251.438,251.369,251.602,251.37,250.796,251.091,251.035,250.79
251.498,251.45,250.624,251.364,251.365,251.222,251.222,251.221,251.143,251.155,251.334,251.413,251.195,251.263,251.362,251.331,251.19,251.023,250.848,250.636,250.495,250.801,251.174,251.227,251.221,251.236,251.3,251.217,251.23,251.243,251.293,251.023,250.965,251.089,251.135,251.161,251.061,251.12,251.118,250.932,251.073,251.18,251.481,251.576,251.74,251.658,251.45,251.442,251.157,251.003,250.912,250.986,251.217,251.153,251.127,251.182,251.068,251.168,251.245,251.03,251.16,251.205,251.198,251.151,251.276,251.277,251.111,250.357,250.89,250.806,250.763,251.203,251.125
251.146,251.167,251.269,251.166,251.146,251.283,251.286,251.281,251.238,251.251,251.169,251.049,250.944,250.791,250.718,250.713,250.802,250.931,250.998,251.126,251.121,251.097,251.07,251.049,251.13,251.1,250.924,250.923,250.907,250.858,250.7,250.881,250.855,250.758,250.817,250.953,250.973,250.962,251.221,251.298,251.142,251.054,251.28,251.192,251.053,250.968,250.581,250.513,250.631,250.716,251.015,251.045,251.019,251.135,251.253,251.094,250.988,250.927,250.847,250.851,250.565,250.465,250.565,250.777,250.925,251.067,251.189,251.421,251.365,251.565,251.451,250.627,251.079
251.14,251.162,251.281,251.178,251.158,251.276,251.279,251.274,251.232,251.245,251.154,251.035,250.93,250.785,250.73,250.725,250.813,250.943,250.992,251.119,251.1,251.077,251.051,251.03,251.124,251.094,250.944,250.943,250.928,250.878,250.72,250.875,250.867,250.77,250.829,250.947,250.968,250.947,251.206,251.284,251.128,251.035,251.26,251.173,251.033,250.988,250.619,250.551,250.669,250.754,251.009,251.031,251.003,251.119,251.245,251.074,250.968,250.908,250.828,250.872,250.603,250.503,250.603,250.789,250.92,251.061,251.183,251.414,251.358,251.557,251.444,250.62,251.066
251.14,251.162,251.281,251.178,251.158,251.276,251.279,251.274,251.232,251.245,251.156,251.037,250.932,250.785,250.73,250.725,250.814,250.943,250.992,251.119,251.104,251.08,251.055,251.034,251.124,251.094,250.944,250.944,250.928,250.878,250.72,250.875,250.867,250.77,250.829,250.947,250.968,250.949,251.208,251.286,251.131,251.038,251.264,251.176,251.037,250.988,250.619,250.551,250.669,250.754,251.009,251.033,251.006,251.121,251.245,251.078,250.972,250.912,250.832,250.872,250.603,250.503,250.603,250.789,250.92,251.061,251.183,251.414,251.358,251.557,251.444,250.62,251.072
251.261,251.286,251.52,251.36,251.341,251.385,251.401,251.385,251.352,251.367,251.307,251.171,251.043,250.791,250.767,250.792,250.853,250.996,251.018,251.11,251.217,251.219,251.213,251.192,251.205,251.169,251.072,251.074,251.068,251.019,250.8,250.872,250.91,250.812,250.9,250.971,250.983,251.005,251.32,251.447,251.266,251.169,251.459,251.396,251.202,251.136,250.752,250.662,250.807,250.905,251.012,251.105,251.065,251.218,251.332,251.234,251.117,251.048,250.965,250.985,250.717,250.551,250.662,250.826,250.94,251.14,251.282,251.615,251.48,251.647,251.553,250.46,251.374
251.649,251.49,251.658,251.241,251.269,251.195,251.072,251.3,251.359,251.269,251.146,251.068,251.089,251.388,251.49,251.458,251.421,251.44,251.547,251.611,251.788,251.643,251.539,251.546,251.564,251.574,251.428,251.299,251.412,251.341,251.351,251.548,251.56,251.636,251.663,251.642,251.676,251.574,251.363,251.413,251.476,251.273,249.902,249.824,249.792,249.935,251.405,251.53,251.606,251.669,251.586,251.492,251.358,251.421,251.418,251.359,251.425,251.378,251.462,251.55,251.582,251.655,251.503,251.594,251.419,251.282,251.281,251.6,251.256,250.714,250.988,250.987,250.444
251.233,251.256,251.517,251.335,251.316,251.359,251.376,251.359,251.328,251.343,251.276,251.098,250.96,250.7,250.688,250.722,250.837,250.987,251.003,251.097,251.178,251.179,251.177,251.156,251.153,251.119,251.017,251.02,251.03,251.002,250.794,250.864,250.903,250.785,250.833,250.894,250.904,250.926,251.284,251.423,251.226,251.122,251.411,251.349,251.181,251.117,250.733,250.642,250.793,250.844,250.944,251.037,250.991,251.156,251.296,251.183,251.059,250.988,250.91,250.954,250.691,250.507,250.62,250.773,250.877,251.085,251.236,251.592,251.455,251.624,251.531,250.165,251.343
251.192,251.206,251.486,251.294,251.275,251.318,251.338,251.32,251.291,251.306,251.216,251.068,250.909,250.629,250.6,250.658,250.755,250.926,250.912,251.009,251.096,251.095,251.119,251.099,251.099,251.065,250.953,250.96,250.96,250.956,250.741,250.81,250.849,250.769,250.753,250.795,250.803,250.825,251.226,251.383,251.149,251.022,251.311,251.253,251.151,251.091,250.705,250.615,250.753,250.795,250.881,250.973,250.908,251.104,251.228,251.128,250.989,250.917,250.848,250.908,250.669,250.422,250.536,250.689,250.767,251.006,251.189,251.562,251.424,251.594,251.503,250.279,251.297
251.649,251.484,251.651,251.226,251.257,251.188,251.061,251.299,251.358,251.268,251.145,251.067,251.089,251.387,251.489,251.458,251.42,251.439,251.547,251.611,251.783,251.639,251.534,251.542,251.564,251.574,251.428,251.299,251.411,251.34,251.351,251.548,251.559,251.636,251.663,251.642,251.676,251.574,251.359,251.408,251.472,251.268,249.901,249.823,249.791,249.935,251.404,251.529,251.605,251.668,251.586,251.492,251.358,251.42,251.417,251.355,251.42,251.374,251.462,251.552,251.584,251.658,251.506,251.594,251.423,251.281,251.28,251.599,251.252,250.71,250.984,250.982,250.443
251.615,251.463,251.662,251.222,251.248,251.168,251.055,251.27,251.331,251.241,251.125,251.005,251.043,251.343,251.431,251.395,251.343,251.334,251.454,251.524,251.759,251.639,251.517,251.524,251.535,251.547,251.364,251.241,251.353,251.278,251.284,251.528,251.54,251.59,251.62,251.602,251.661,251.559,251.341,251.385,251.459,251.169,249.794,249.723,249.676,249.884,251.348,251.473,251.573,251.641,251.572,251.478,251.347,251.415,251.352,251.297,251.368,251.32,251.395,251.535,251.563,251.64,251.465,251.548,251.384,251.239,251.258,251.58,251.241,250.653,250.928,250.938,250.38
251.286,251.31,251.528,251.38,251.362,251.407,251.421,251.407,251.365,251.377,251.323,251.204,251.082,250.819,250.795,250.815,250.898,251.053,251.077,251.167,251.243,251.247,251.242,251.213,251.226,251.191,251.097,251.108,251.098,251.062,250.841,250.913,250.95,250.855,250.922,251.016,251.029,251.05,251.349,251.468,251.295,251.203,251.488,251.423,251.255,251.172,250.794,250.696,250.823,250.931,251.044,251.144,251.107,251.251,251.359,251.264,251.151,251.084,250.998,251.026,250.76,250.605,250.715,250.865,250.964,251.175,251.309,251.62,251.499,251.664,251.57,250.546,251.384
251.193,251.205,251.485,251.295,251.275,251.319,251.338,251.321,251.291,251.307,251.211,251.064,250.905,250.628,250.599,250.662,250.763,250.931,250.924,251.021,251.103,251.102,251.12,251.099,251.094,251.061,250.948,250.955,250.955,250.956,250.745,250.814,250.853,250.769,250.765,250.806,250.814,250.836,251.226,251.384,251.144,251.022,251.311,251.252,251.152,251.092,250.706,250.615,250.753,250.8,250.886,250.979,250.917,251.108,251.232,251.123,250.985,250.913,250.843,250.908,250.67,250.433,250.548,250.701,250.783,251.017,251.193,251.562,251.424,251.594,251.503,250.279,251.297
251.466,251.382,250.248,251.295,251.293,251.199,251.197,251.147,251.061,251.015,251.171,251.249,251.062,251.194,251.374,251.361,251.22,251.089,250.781,250.591,250.428,250.66,251.162,251.158,251.046,251.136,251.203,251.233,251.271,251.299,251.354,251.131,251.034,251.121,251.16,251.166,251.11,251.074,251.133,250.88,250.978,251.185,251.526,251.6,251.83,251.769,251.476,251.466,251.228,251.127,251.036,251.016,251.19,250.931,250.936,251.046,250.978,251.162,251.24,251.083,251.243,251.323,251.302,251.233,251.363,251.293,251.042,249.759,250.844,250.855,250.816,251.302,251.101
251.616,251.463,251.663,251.222,251.248,251.169,251.056,251.271,251.332,251.242,251.126,251.001,251.039,251.338,251.427,251.391,251.35,251.339,251.459,251.528,251.757,251.64,251.517,251.525,251.536,251.548,251.359,251.237,251.349,251.273,251.279,251.529,251.54,251.588,251.618,251.6,251.661,251.559,251.342,251.385,251.46,251.171,249.797,249.725,249.678,249.882,251.346,251.471,251.574,251.642,251.573,251.479,251.348,251.416,251.359,251.305,251.376,251.327,251.402,251.536,251.564,251.64,251.462,251.546,251.382,251.237,251.258,251.58,251.241,250.648,250.924,250.933,250.375
