251.477,251.535,251.567,251.544,251.37,251.182,251.324,251.444,251.463,251.328,251.176,251.236,251.339,251.608,251.607,251.402,251.139,251.399,251.545,251.357,251.156,251.224,251.437,251.729,251.527,251.242,251.132,251.526,250.296,250.919,251.132,248.71,251.38,250.768,248.811,249.184,249.771,247.496,246.716,249.868,249.757,249.454,250.185,249.573,251.154,250.267,250.607,249.927,249.988
251.738,251.484,251.296,251.306,251.167,251.569,251.652,251.701,251.604,251.464,251.548,251.668,251.694,251.562,250.763,250.76,251.726,251.586,251.532,251.548,251.653,251.697,251.526,251.087,251.062,251.567,251.534,250.391,250.764,251.479,251.149,251.192,249.647,250.114,250.912,251.605,251.036,251.472,251.485,250.491,250.205,251.042,250.495,248.955,250.786,251.842,251.939,250.731,249.902
251.455,251.519,251.537,251.516,251.337,251.153,251.307,251.423,251.439,251.299,251.13,251.185,251.303,251.596,251.593,251.355,251.111,251.372,251.525,251.321,251.101,251.174,251.455,251.728,251.508,251.189,251.115,251.51,250.111,250.798,251.082,248.373,251.371,250.584,248.357,248.84,249.845,246.879,246.079,249.643,249.29,248.94,250.007,249.326,251.098,250.412,250.804,250.172,250.225
251.613,251.523,251.449,251.405,251.435,251.556,251.184,251.126,251.377,251.461,251.52,251.401,251.292,251.205,251.58,251.761,251.433,251.285,251.284,251.381,251.453,251.422,251.313,251.164,251.342,251.41,251.081,251.489,251.686,249.887,250.926,251.951,250.603,248.902,251.189,251.208,251.075,251.473,252.031,251.315,251.309,251.882,250.854,252.47,251.447,251.054,249.699,250.199,249.973
251.456,251.52,251.534,251.512,251.337,251.153,251.308,251.424,251.44,251.296,251.126,251.185,251.304,251.597,251.594,251.352,251.108,251.373,251.526,251.322,251.101,251.171,251.456,251.729,251.509,251.19,251.114,251.51,250.108,250.801,251.09,248.381,251.381,250.601,248.374,248.856,249.847,246.9,246.101,249.639,249.375,249.021,250.085,249.399,251.082,250.403,250.793,250.161,250.218
251.724,251.432,251.241,251.265,251.126,251.537,251.605,251.685,251.607,251.479,251.508,251.684,251.699,251.509,250.661,250.676,251.673,251.537,251.517,251.547,251.678,251.673,251.447,251.054,250.976,251.598,251.472,250.533,250.658,251.488,251.123,251.072,249.49,249.973,251.107,251.532,250.834,251.685,251.746,250.31,249.845,251.18,250.553,248.803,250.676,251.854,251.925,250.552,249.585
251.727,251.441,251.257,251.29,251.15,251.54,251.607,251.691,251.613,251.48,251.506,251.685,251.705,251.52,250.663,250.677,251.676,251.54,251.523,251.548,251.68,251.671,251.458,251.06,250.978,251.599,251.478,250.54,250.659,251.489,251.14,251.097,249.571,250.062,251.126,251.553,250.851,251.698,251.762,250.321,249.905,251.193,250.565,248.804,250.681,251.856,251.927,250.558,249.592
251.728,251.397,251.203,251.337,251.183,251.567,251.605,251.694,251.608,251.43,251.467,251.653,251.703,251.51,250.349,250.358,251.721,251.526,251.473,251.489,251.675,251.698,251.399,250.856,250.702,251.598,251.463,250.5,250.372,251.449,250.976,251.099,249.545,250.131,251.352,251.659,250.754,251.888,251.928,249.594,249.454,251.143,250.106,247.842,250.305,251.802,251.951,250.26,248.8
251.718,251.376,251.197,251.332,251.169,251.548,251.6,251.69,251.593,251.406,251.473,251.679,251.715,251.469,250.368,250.407,251.697,251.527,251.473,251.497,251.669,251.678,251.403,250.898,250.747,251.575,251.325,250.388,250.284,251.294,251.051,250.994,249.564,250.218,251.197,251.598,250.734,251.831,251.851,249.903,249.398,251.169,250.322,247.385,250.402,251.809,251.954,250.25,248.899
251.515,251.403,251.308,251.21,251.262,251.415,250.967,250.877,251.219,251.312,251.397,251.23,251.098,250.976,251.524,251.719,251.257,251.074,251.122,251.255,251.298,251.256,251.132,250.97,251.207,251.253,250.751,251.264,251.649,249.057,250.673,252.026,250.037,247.594,251.072,251.025,250.728,251.22,252.113,251.292,251.08,251.823,250.449,252.569,251.272,250.785,249.175,249.695,249.607
251.544,251.44,251.354,251.275,251.315,251.468,251.048,250.947,251.281,251.363,251.444,251.287,251.174,251.074,251.547,251.739,251.307,251.143,251.178,251.3,251.352,251.301,251.191,251.048,251.263,251.303,250.893,251.341,251.667,249.506,250.78,251.987,250.234,248.162,251.101,251.091,250.887,251.258,252.091,251.3,251.181,251.827,250.604,252.573,251.341,250.883,249.303,249.911,249.781
251.513,251.401,251.306,251.212,251.261,251.409,250.957,250.881,251.223,251.311,251.396,251.228,251.097,250.968,251.523,251.718,251.259,251.074,251.112,251.254,251.296,251.25,251.132,250.972,251.197,251.252,250.745,251.264,251.648,249.131,250.67,252.03,250.051,247.602,251.063,251.015,250.736,251.218,252.111,251.277,251.07,251.827,250.453,252.568,251.262,250.771,249.174,249.702,249.612
251.287,251.351,251.392,251.377,251.08,250.875,251.099,251.256,251.264,251.122,250.879,250.902,251.109,251.456,251.448,251.149,250.865,251.194,251.373,251.081,250.785,250.939,251.317,251.655,251.291,250.895,250.925,251.345,249.259,250.195,250.814,246.561,251.254,250.243,246.474,247.602,249.144,245.947,244.76,248.835,248.884,248.234,250.249,249.222,251.04,250.193,250.637,249.906,249.817
251.7,251.354,251.147,251.299,251.124,251.523,251.596,251.649,251.576,251.382,251.438,251.665,251.701,251.434,250.265,250.292,251.675,251.481,251.464,251.464,251.648,251.643,251.337,250.87,250.692,251.547,251.368,250.456,250.272,251.425,251.043,250.945,249.55,250.197,251.259,251.629,250.655,251.886,251.899,249.991,249.605,251.144,250.279,248.049,249.95,251.814,251.916,249.753,248.379
251.492,251.34,251.214,251.165,251.15,251.279,250.834,250.824,251.216,251.154,251.236,251.067,251.07,250.924,251.452,251.627,251.116,250.985,251.124,251.152,251.107,251.094,251.087,250.797,251.126,251.14,250.288,251.173,251.615,249.284,250.527,252.424,249.896,245.009,251.156,250.885,250.029,251.281,252.165,251.406,250.834,251.964,249.652,252.42,251.111,250.6,249.011,248.952,248.898
251.292,251.385,251.426,251.391,251.091,250.832,251.085,251.254,251.242,251.115,250.856,250.871,251.039,251.474,251.492,251.183,250.846,251.153,251.365,251.092,250.776,250.892,251.316,251.667,251.396,250.903,250.773,251.316,249.415,250.521,250.779,247.434,251.301,250.265,247.259,247.751,249.359,245.672,244.54,248.637,248.682,248.492,250.035,248.812,250.971,250.148,250.715,249.738,249.781
251.689,251.312,251.134,251.301,251.08,251.49,251.586,251.664,251.581,251.33,251.392,251.658,251.693,251.459,250.176,250.207,251.661,251.509,251.444,251.424,251.636,251.643,251.316,250.833,250.647,251.513,251.386,250.441,250.231,251.417,251.016,250.886,249.516,250.198,251.25,251.586,250.579,251.898,251.909,249.997,249.63,251.108,250.253,248.046,250.299,251.816,251.935,250.027,248.645
251.689,251.293,251.118,251.3,251.078,251.495,251.586,251.664,251.581,251.326,251.4,251.657,251.693,251.458,250.168,250.212,251.66,251.508,251.447,251.416,251.636,251.642,251.296,250.835,250.646,251.519,251.386,250.441,250.234,251.416,251.005,250.892,249.515,250.2,251.249,251.553,250.571,251.9,251.909,249.996,249.629,251.117,250.258,248.035,250.299,251.815,251.944,250.026,248.649
251.498,251.36,251.236,251.174,251.183,251.314,250.785,250.835,251.224,251.2,251.249,251.054,251.076,250.941,251.478,251.626,251.082,250.961,251.135,251.172,251.153,251.106,251.107,250.787,251.105,251.183,250.309,251.182,251.673,249.292,250.54,252.582,249.888,243.648,251.161,250.974,250.255,251.343,252.159,251.422,250.91,251.998,249.856,252.386,251.067,250.589,249.007,248.642,248.568
251.492,251.345,251.219,251.166,251.16,251.28,250.834,250.825,251.216,251.169,251.247,251.062,251.07,250.928,251.459,251.633,251.121,250.985,251.124,251.146,251.111,251.105,251.092,250.792,251.127,251.152,250.293,251.173,251.619,249.277,250.538,252.436,249.893,245.026,251.171,250.914,250.109,251.291,252.17,251.414,250.846,251.965,249.734,252.415,251.116,250.61,249.021,248.952,248.887
251.498,251.36,251.236,251.174,251.183,251.315,250.798,250.836,251.224,251.2,251.254,251.061,251.077,250.941,251.478,251.631,251.095,250.969,251.135,251.172,251.154,251.112,251.108,250.794,251.113,251.183,250.309,251.182,251.674,249.305,250.547,252.581,249.891,243.978,251.184,250.972,250.247,251.336,252.155,251.435,250.912,252,249.863,252.394,251.078,250.59,249.008,248.715,248.648
251.663,251.284,251.109,251.264,251.082,251.46,251.564,251.654,251.571,251.291,251.343,251.646,251.681,251.432,249.7,249.703,251.587,251.497,251.43,251.387,251.579,251.591,251.255,250.679,250.301,251.459,251.338,250.361,249.771,251.362,250.986,250.521,249.199,250.108,251.202,251.647,250.405,251.976,251.932,250.039,249.66,251.093,250.224,248.087,250.293,251.815,252.024,249.751,247.955
251.737,251.422,251.146,251.307,251.213,251.604,251.656,251.643,251.572,251.472,251.526,251.726,251.733,251.535,250.332,250.363,251.782,251.575,251.357,251.535,251.746,251.741,251.369,250.796,250.79,251.669,251.56,250.538,250.714,251.752,251.041,251.949,249.665,251.199,252.3,252.115,251.192,252.164,252.36,248.717,248.553,251.45,249.064,247.995,250.251,251.879,251.998,250.495,248.287
251.498,251.364,251.222,251.155,251.195,251.331,250.848,250.801,251.221,251.217,251.293,251.089,251.061,250.932,251.481,251.658,251.157,250.986,251.127,251.168,251.16,251.151,251.111,250.806,251.125,251.18,250.142,251.138,251.532,249.295,250.564,252.375,249.937,245.586,251.175,250.953,250.316,251.29,252.166,251.405,250.684,251.921,249.944,252.46,251.154,250.656,249.066,249.114,249.043
251.146,251.166,251.286,251.251,250.944,250.713,250.998,251.097,251.13,250.923,250.7,250.758,250.973,251.298,251.28,250.968,250.631,251.045,251.253,250.927,250.565,250.777,251.189,251.565,251.079,250.54,250.786,251.152,247.665,248.59,250.472,242.087,250.941,248.997,241.981,245.428,248.043,244.205,242.378,247.62,247.932,246.557,250.36,248.928,250.936,250.086,250.408,249.698,249.923
251.14,251.178,251.279,251.245,250.93,250.725,250.992,251.077,251.124,250.943,250.72,250.77,250.968,251.284,251.26,250.988,250.669,251.031,251.245,250.908,250.603,250.789,251.183,251.557,251.066,250.568,250.803,251.169,248.17,249.085,250.524,243.567,251.006,249.549,243.496,245.747,247.842,244.566,242.981,247.885,248.217,246.746,250.314,248.944,250.923,250.075,250.364,249.709,249.916
251.14,251.178,251.279,251.245,250.932,250.725,250.992,251.08,251.124,250.944,250.72,250.77,250.968,251.286,251.264,250.988,250.669,251.033,251.245,250.912,250.603,250.789,251.183,251.557,251.072,250.574,250.803,251.169,248.17,249.087,250.528,243.567,251.006,249.549,243.495,245.676,247.741,244.541,242.954,247.855,248.222,246.685,250.317,248.947,250.921,250.073,250.358,249.697,249.908
251.261,251.36,251.401,251.367,251.043,250.792,251.018,251.219,251.205,251.074,250.8,250.812,250.983,251.447,251.459,251.136,250.807,251.105,251.332,251.048,250.717,250.826,251.282,251.647,251.374,250.842,250.674,251.277,249.322,250.495,250.691,247.365,251.241,250.188,247.164,247.444,249.283,245.622,244.449,248.451,248.502,248.4,249.949,248.57,250.902,250.101,250.718,249.614,249.635
251.649,251.241,251.072,251.269,251.089,251.458,251.547,251.643,251.564,251.299,251.351,251.636,251.676,251.413,249.902,249.935,251.606,251.492,251.418,251.378,251.582,251.594,251.281,250.714,250.444,251.483,251.36,250.38,250.041,251.405,250.967,250.667,249.41,250.153,251.207,251.639,250.171,252.028,251.963,250.057,249.656,251.082,250.212,248.128,250.286,251.811,252.036,249.967,248.376
251.233,251.335,251.376,251.343,250.96,250.722,251.003,251.179,251.153,251.02,250.794,250.785,250.904,251.423,251.411,251.117,250.793,251.037,251.296,250.988,250.691,250.773,251.236,251.624,251.343,250.784,250.592,251.235,248.99,250.418,250.655,247.318,251.234,250.121,247.092,247.546,249.251,245.461,244.248,248.261,248.325,248.331,249.906,248.393,250.882,250.039,250.678,249.394,249.407
251.192,251.294,251.338,251.306,250.909,250.658,250.912,251.095,251.099,250.96,250.741,250.769,250.803,251.383,251.311,251.091,250.753,250.973,251.228,250.917,250.669,250.689,251.189,251.594,251.297,250.735,250.457,251.221,249.138,250.372,250.582,247.222,251.156,249.982,247.004,247.465,249.174,245.125,243.949,247.98,248.005,248.103,249.754,247.868,250.794,249.875,250.568,248.922,248.874
251.649,251.226,251.061,251.268,251.089,251.458,251.547,251.639,251.564,251.299,251.351,251.636,251.676,251.408,249.901,249.935,251.605,251.492,251.417,251.374,251.584,251.594,251.28,250.71,250.443,251.483,251.36,250.375,250.04,251.405,250.96,250.655,249.405,250.142,251.19,251.625,250.071,252.016,251.951,250.045,249.64,251.07,250.204,248.127,250.286,251.81,252.032,249.967,248.375
251.615,251.222,251.055,251.241,251.043,251.395,251.454,251.639,251.535,251.241,251.284,251.59,251.661,251.385,249.794,249.884,251.573,251.478,251.352,251.32,251.563,251.548,251.258,250.653,250.38,251.44,251.328,250.368,250.037,251.345,250.885,250.634,249.459,250.195,251.242,251.631,250.22,252.139,252.084,250.191,249.744,251.091,250.182,248.165,250.239,251.755,252.026,249.971,248.406
251.286,251.38,251.421,251.377,251.082,250.815,251.077,251.247,251.226,251.108,250.841,250.855,251.029,251.468,251.488,251.172,250.823,251.144,251.359,251.084,250.76,250.865,251.309,251.664,251.384,250.885,250.743,251.318,249.4,250.516,250.751,247.41,251.297,250.257,247.221,247.683,249.309,245.619,244.479,248.587,248.632,248.47,250.006,248.761,250.955,250.115,250.703,249.709,249.761
251.193,251.295,251.338,251.307,250.905,250.662,250.924,251.102,251.094,250.955,250.745,250.769,250.814,251.384,251.311,251.092,250.753,250.979,251.232,250.913,250.67,250.701,251.193,251.594,251.297,250.731,250.468,251.222,249.138,250.37,250.575,247.229,251.156,249.976,246.998,247.451,249.162,245.131,243.948,247.976,247.995,248.114,249.76,247.789,250.795,249.882,250.573,248.844,248.798
251.466,251.295,251.197,251.015,251.062,251.361,250.781,250.66,251.046,251.233,251.354,251.121,251.11,250.88,251.526,251.769,251.228,251.016,250.936,251.162,251.243,251.233,251.042,250.855,251.101,251.106,250.713,251.171,251.583,248.708,250.494,251.851,249.603,247.628,250.824,250.837,250.734,250.49,252.186,251.177,250.941,251.733,250.44,252.57,251.123,250.557,248.116,249.374,249.343
251.616,251.222,251.056,251.242,251.039,251.391,251.459,251.64,251.536,251.237,251.279,251.588,251.661,251.385,249.797,249.882,251.574,251.479,251.359,251.327,251.564,251.546,251.258,250.648,250.375,251.438,251.326,250.368,250.038,251.353,250.888,250.63,249.459,250.196,251.242,251.639,250.212,252.14,252.085,250.191,249.751,251.089,250.178,248.161,250.246,251.763,252.027,249.967,248.404
251.468,251.301,251.201,251.037,251.083,251.374,250.797,250.674,251.077,251.24,251.352,251.127,251.111,250.897,251.525,251.77,251.228,251.025,250.961,251.158,251.241,251.232,251.056,250.868,251.107,251.104,250.724,251.182,251.603,248.669,250.505,251.869,249.613,247.649,250.827,250.84,250.732,250.39,252.184,251.183,250.95,251.728,250.435,252.566,251.115,250.551,248.017,249.317,249.276
251.466,251.291,251.192,251.031,251.077,251.372,250.789,250.666,251.075,251.238,251.352,251.127,251.109,250.895,251.515,251.768,251.222,251.023,250.959,251.15,251.24,251.227,251.054,250.867,251.098,251.093,250.725,251.18,251.602,248.696,250.498,251.868,249.613,247.649,250.824,250.831,250.723,250.444,252.184,251.182,250.948,251.725,250.428,252.559,251.119,250.555,248.078,249.351,249.303
251.15,251.251,251.299,251.267,250.816,250.555,250.91,251.035,251.065,250.891,250.716,250.736,250.746,251.341,251.22,251.055,250.711,250.906,251.158,250.82,250.632,250.678,251.162,251.562,251.217,250.679,250.422,251.191,249.09,250.248,250.492,247.229,251.111,249.836,246.934,247.428,249.137,244.498,243.165,247.33,247.351,248.061,249.662,247.857,250.733,249.87,250.53,249.009,248.966
251.475,251.338,251.225,251.052,251.094,251.41,250.857,250.703,251.135,251.228,251.36,251.137,251.112,250.903,251.54,251.766,251.226,251.035,250.973,251.191,251.232,251.241,251.071,250.886,251.126,251.159,250.787,251.176,251.623,248.91,250.545,251.828,249.083,247.593,250.715,250.7,250.673,250.803,252.226,251.167,250.976,251.759,250.477,252.667,251.122,250.628,248.477,249.65,249.613
251.482,251.345,251.204,251.042,251.036,251.434,250.827,250.65,251.144,251.215,251.325,251.069,251.139,250.921,251.582,251.732,251.242,251.002,250.956,251.166,251.202,251.263,251.03,250.821,251.127,251.131,250.798,251.077,251.562,248.916,250.453,251.819,249.275,247.542,250.715,250.588,250.643,250.863,252.299,251.092,250.925,251.694,250.443,252.696,251.019,250.615,248.456,249.678,249.681
251.149,251.251,251.298,251.267,250.826,250.565,250.909,251.025,251.065,250.896,250.715,250.736,250.736,251.34,251.23,251.054,250.71,250.896,251.148,250.83,250.631,250.678,251.162,251.562,251.222,250.683,250.412,251.191,249.087,250.254,250.49,247.229,251.102,249.823,246.935,247.417,249.129,244.366,243.031,247.193,247.211,248.042,249.651,247.84,250.721,249.863,250.523,249.008,248.968
251.472,251.336,251.223,251.041,251.083,251.408,250.855,250.702,251.132,251.218,251.358,251.135,251.112,250.892,251.529,251.764,251.226,251.032,250.962,251.189,251.231,251.24,251.069,250.883,251.116,251.157,250.785,251.174,251.612,248.901,250.544,251.833,249.137,247.59,250.698,250.689,250.672,250.791,252.218,251.158,250.967,251.757,250.475,252.665,251.121,250.618,248.466,249.647,249.612
251.482,251.345,251.199,251.037,251.048,251.434,250.819,250.637,251.144,251.221,251.331,251.071,251.139,250.921,251.582,251.738,251.242,250.993,250.963,251.173,251.208,251.263,251.022,250.822,251.122,251.137,250.8,251.067,251.558,248.921,250.47,251.827,249.28,247.546,250.727,250.615,250.648,250.872,252.308,251.106,250.928,251.699,250.452,252.702,251.022,250.622,248.463,249.673,249.681
